gene_id,gene_name,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells
PA14_42310,PA14_42310,39,0.0004409021536374428,0.0004408049848431397,99.95590978463625,39.0,3.6888794541139363,32
PA14_42320,PA14_42320,62,0.0008252783901418801,0.0008249380351767882,99.92990786275507,73.0,4.304065093204169,50
PA14_42340,PA14_42340,35,0.00041829178678424057,0.00041820432716303916,99.9604318580069,37.0,3.6375861597263857,29
PA14_42350,PA14_42350,102,0.0012322649934995195,0.0012315063781385646,99.88468712904867,109.0,4.700480365792417,90
PA14_42380,PA14_42380,59,0.0006896161890226669,0.0006893785130424444,99.93329941778305,61.0,4.127134385045092,54
PA14_42390,PA14_42390,129,0.001627946413430558,0.0016266227450474687,99.85416313379685,144.0,4.976733742420574,108
PA14_42400,PA14_42400,100,0.0011531287095133118,0.0011524643672686569,99.886948165734,102.0,4.634728988229636,92
PA14_42440,PA14_42440,18,0.00021479848510542083,0.00021477541921377231,99.97965066983213,19.0,2.995732273553991,12
PA14_42500,PA14_42500,60,0.000700921372449268,0.0007006758417891824,99.9321688994404,62.0,4.143134726391533,53
PA14_42610,PA14_42610,260,0.0030184839749024927,0.003013937498828264,99.70606523090837,267.0,5.5909869805108565,226
PA14_42670,PA14_42670,7,7.913628398620767e-05,7.913315287567465e-05,99.99208637160137,7.0,2.0794415416798357,7
PA14_42690,PA14_42690,8,9.044146741280877e-05,9.043737782987161e-05,99.99095585325873,8.0,2.1972245773362196,6
PA14_42700,PA14_42700,12,0.00013566220111921315,0.00013565299983497514,99.98643377988809,12.0,2.5649493574615367,5
PA14_42750,PA14_42750,415,0.00494036515742468,0.004928201598645057,99.53083488779605,437.0,6.082218910376446,352
PA14_42760,PA14_42760,58,0.0006670058221694647,0.0006667834726528484,99.93442993612571,59.0,4.0943445622221,44
PA14_42770,PA14_42770,29,0.0003617658696512351,0.00036170044815671314,99.96721496806286,32.0,3.4965075614664802,28
PA14_42820,PA14_42820,576,0.0072240122095981,0.007198044021402282,99.34882143462778,639.0,6.461468176353717,475
PA14_42850,PA14_42850,64,0.000813973206715279,0.0008136421101816101,99.92764682606975,72.0,4.290459441148391,55
PA14_42860,PA14_42860,495,0.006217850884630603,0.006198599808819116,99.44039342038324,550.0,6.311734809152915,413
PA14_42980,PA14_42980,130,0.0016053360465773556,0.0016040488720471195,99.85303261545418,142.0,4.962844630259907,114
PA14_42990,PA14_42990,70,0.0008818043072748856,0.0008814157462631264,99.9208637160138,78.0,4.3694478524670215,63
PA14_43000,PA14_43000,272,0.0032445876434345146,0.0032393353269474724,99.69249901079645,287.0,5.662960480135946,235
PA14_43030,PA14_43030,8,9.044146741280877e-05,9.043737782987161e-05,99.99095585325873,8.0,2.1972245773362196,3
PA14_43050,PA14_43050,528,0.006206545701204002,0.006187364421844182,99.40308631507546,549.0,6.309918278226516,463
PA14_43110,PA14_43110,185,0.002193205584760613,0.0021908040201676633,99.79085410660788,194.0,5.272999558563747,159
PA14_43130,PA14_43130,442,0.005279520660222712,0.0052656328502298545,99.50031089254423,467.0,6.148468295917647,377
PA14_43170,PA14_43170,43,0.00048612288734384713,0.0004860047678918764,99.95138771126561,43.0,3.784189633918261,29
PA14_43270,PA14_43270,61,0.0006896161890226669,0.0006893785130424444,99.93103838109774,61.0,4.127134385045092,49
PA14_43280,PA14_43280,5,5.6525917133005484e-05,5.652431960355255e-05,99.9943474082867,5.0,1.791759469228055,5
PA14_43480,PA14_43480,8,9.044146741280877e-05,9.043737782987161e-05,99.99095585325873,8.0,2.1972245773362196,4
PA14_43540,PA14_43540,47,0.0005991747216098581,0.0005989952881074515,99.94686563789497,53.0,3.9889840465642745,40
PA14_43550,PA14_43550,386,0.004657735571759651,0.004646921886621139,99.5636199197332,412.0,6.023447592961033,335
PA14_43640,PA14_43640,177,0.0021592900344808096,0.0021569621182495457,99.79989825334916,191.0,5.2574953720277815,145
PA14_43670,PA14_43670,5,5.6525917133005484e-05,5.652431960355255e-05,99.9943474082867,5.0,1.791759469228055,4
PA14_43680,PA14_43680,333,0.004092476400429597,0.004084124996414353,99.62353739189417,362.0,5.8944028342648505,281
PA14_43690,PA14_43690,503,0.006489175286869029,0.006468211232989562,99.43134927364197,574.0,6.354370040797351,441
PA14_43760,PA14_43760,427,0.004906449607144876,0.004894452210349517,99.51726866768414,434.0,6.075346031088684,365
PA14_43770,PA14_43770,19,0.00021479848510542083,0.00021477541921377231,99.97852015148946,19.0,2.995732273553991,17
PA14_43780,PA14_43780,51,0.0005991747216098581,0.0005989952881074515,99.94234356452434,53.0,3.9889840465642745,35
PA14_43790,PA14_43790,28,0.0003165451359448307,0.0003164950461034705,99.96834548640552,28.0,3.367295829986474,17
PA14_43810,PA14_43810,348,0.004115086767282799,0.004106642954486866,99.60657961675429,364.0,5.8998973535824915,298
PA14_43850,PA14_43850,1355,0.017963936464869143,0.017804491631339854,98.46814764569555,1589.0,7.371489295214277,1147
PA14_43900,PA14_43900,539,0.00690746707365327,0.0068837198158507255,99.39065061330619,611.0,6.416732282512326,459
PA14_43920,PA14_43920,7,7.913628398620767e-05,7.913315287567465e-05,99.99208637160137,7.0,2.0794415416798357,4
PA14_43940,PA14_43940,227,0.002668023288677859,0.0026644704325423057,99.74337233621615,236.0,5.4680601411351315,188
PA14_43950,PA14_43950,689,0.008727601605336047,0.008689736246793913,99.22107286190719,772.0,6.650279048587422,579
PA14_43970,PA14_43970,755,0.009021536374427675,0.008981085419630264,99.14645865129161,798.0,6.683360945766275,650
PA14_44000,PA14_44000,433,0.005200384376236504,0.005186909075046792,99.51048555762817,460.0,6.133398042996649,381
PA14_44010,PA14_44010,4984,0.07686394211746085,0.0740530597551345,94.36549658018201,6799.0,8.824677891164198,4032
PA14_44020,PA14_44020,407,0.00495167034085128,0.004939451141632491,99.53987903453734,438.0,6.0844994130751715,351
PA14_44030,PA14_44030,444,0.0056865072635803515,0.005670400114582335,99.49804985585892,503.0,6.222576268071369,378
PA14_44050,PA14_44050,529,0.006263071618337008,0.006243540094422195,99.40195579673279,554.0,6.318968113746434,447
PA14_44060,PA14_44060,306,0.003640269063365553,0.0036336593199117933,99.65406138714602,322.0,5.777652323222656,246
PA14_44070,PA14_44070,659,0.007789271380928156,0.007759091624175653,99.25498841218699,689.0,6.536691597591305,560
PA14_44080,PA14_44080,24,0.00028262958566502744,0.00028258965344752106,99.97286755977616,25.0,3.258096538021482,19
PA14_44160,PA14_44160,12,0.00013566220111921315,0.00013565299983497514,99.98643377988809,12.0,2.5649493574615367,12
PA14_44210,PA14_44210,6,7.913628398620767e-05,7.913315287567465e-05,99.99321688994404,7.0,2.0794415416798357,6
PA14_44290,PA14_44290,268,0.003176756542874908,0.0031717213127903845,99.69702108416709,281.0,5.641907070938114,227
PA14_44300,PA14_44300,581,0.006726584138827652,0.00670406161509351,99.34316884291448,595.0,6.39024066706535,509
PA14_44311,PA14_44311,2275,0.027087219490136226,0.026726853815675283,97.42807077044824,2396.0,7.781973234434385,1876
PA14_44340,PA14_44340,4360,0.07568820304109435,0.07296064562158136,95.07094002600192,6695.0,8.80926561216931,3510
PA14_44350,PA14_44350,1434,0.019026623706969645,0.01884788118776447,98.3788366966254,1683.0,7.428927194802272,1204
PA14_44360,PA14_44360,2247,0.03289808377140919,0.03236852483598049,97.45972528404273,2910.0,7.976251943745623,1862
PA14_44370,PA14_44370,283,0.003436775761686733,0.003430883544162908,99.68006330902719,304.0,5.720311776607412,225
PA14_44400,PA14_44400,4,4.5220733706404386e-05,4.521971127984905e-05,99.99547792662936,4.0,1.6094379124341003,3
PA14_44420,PA14_44420,671,0.008467582386524222,0.008431933509294422,99.24142219207506,749.0,6.620073206530356,581
PA14_44430,PA14_44430,229,0.0026114973715448534,0.0026080933374135764,99.74111129953084,231.0,5.44673737166631,197
PA14_44440,PA14_44440,257,0.003233282460007914,0.0032280666420592234,99.70945678593635,286.0,5.659482215759621,222
PA14_44470,PA14_44470,3540,0.052659544401107906,0.05131986121570174,95.99796506698321,4658.0,8.446556111816797,2846
PA14_44480,PA14_44480,36,0.00041829178678424057,0.00041820432716303916,99.95930133966424,37.0,3.6375861597263857,31
PA14_44490,PA14_44490,1014,0.011689559663105534,0.011621764578857722,98.85365440054265,1034.0,6.942156705699469,869
PA14_44500,PA14_44500,185,0.0022836470521734216,0.002281043493230377,99.79085410660788,202.0,5.313205979041787,150
PA14_44510,PA14_44510,40,0.00046351252049064496,0.00046340513174505645,99.9547792662936,41.0,3.7376696182833684,33
PA14_44590,PA14_44590,291,0.0033463342942739245,0.0033407477771028407,99.67101916228592,296.0,5.6937321388027,258
PA14_44620,PA14_44620,243,0.0028715165903566786,0.0028674016621000466,99.72528404273359,254.0,5.541263545158426,216
PA14_44630,PA14_44630,14,0.00015827256797241535,0.000158260044190959,99.98417274320276,14.0,2.70805020110221,12
PA14_44660,PA14_44660,130,0.00175230343112317,0.0017507699386338908,99.85303261545418,155.0,5.049856007249537,108
PA14_44670,PA14_44670,992,0.012526143236674015,0.012448340145879975,98.87852580408118,1108.0,7.011213987350367,841
PA14_44690,PA14_44690,375,0.004578599287773444,0.004568149387185267,99.57605562150246,405.0,6.0063531596017325,330
PA14_44710,PA14_44710,243,0.0030184839749024927,0.003013937498828264,99.72528404273359,267.0,5.5909869805108565,209
PA14_44740,PA14_44740,17,0.00020349330167881974,0.00020347259972533063,99.98078118817479,18.0,2.9444389791664403,12
PA14_44770,PA14_44770,182,0.0021253744842010063,0.0021231190710183433,99.79424566163586,188.0,5.241747015059643,151
PA14_44780,PA14_44780,66,0.0007574472895822735,0.0007571605711576197,99.92538578938444,67.0,4.219507705176107,62
PA14_44800,PA14_44800,56,0.0006330902718896614,0.0006328899547848953,99.93669097281104,56.0,4.04305126783455,43
PA14_44830,PA14_44830,225,0.0028376010400768753,0.0028335826501756215,99.74563337290148,251.0,5.529429087511423,194
PA14_44880,PA14_44880,193,0.0022610366853202195,0.002258484388374701,99.78180995986659,200.0,5.303304908059076,173
PA14_44900,PA14_44900,87,0.0010739924255271042,0.0010734161082653986,99.90164490418857,95.0,4.564348191467836,74
PA14_44920,PA14_44920,82,0.0010287716918206998,0.0010282428688847215,99.90729749590187,91.0,4.5217885770490405,73
PA14_44970,PA14_44970,372,0.0043524956192414225,0.004343050905649546,99.57944717653045,385.0,5.955837369464831,325
PA14_44980,PA14_44980,192,0.0022723418687468203,0.0022697640044166906,99.78294047820926,201.0,5.308267697401205,168
PA14_45100,PA14_45100,1028,0.01184783223107795,0.011778196151537499,98.8378271437454,1048.0,6.955592608396297,891
PA14_45150,PA14_45150,10,0.00011305183426601097,0.00011304544438898252,99.9886948165734,10.0,2.3978952727983707,9
PA14_45190,PA14_45190,56,0.0007913628398620768,0.0007910498773902824,99.93669097281104,70.0,4.2626798770413155,49
PA14_45250,PA14_45250,4,4.5220733706404386e-05,4.521971127984905e-05,99.99547792662936,4.0,1.6094379124341003,3
PA14_45290,PA14_45290,20,0.00022610366853202194,0.00022607811094992958,99.9773896331468,20.0,3.044522437723423,18
PA14_45310,PA14_45310,371,0.0046012096546266465,0.004590656448776792,99.5805776948731,407.0,6.0112671744041615,284
PA14_45330,PA14_45330,395,0.004770787406025663,0.004759443265801882,99.55344525464925,422.0,6.0473721790462776,340
PA14_45340,PA14_45340,300,0.00340286021140693,0.0033970835835929773,99.66084449720198,301.0,5.71042701737487,261
PA14_45400,PA14_45400,45,0.0005087332541970493,0.0005086038933066846,99.94912667458028,45.0,3.828641396489095,36
PA14_45460,PA14_45460,55,0.0006217850884630604,0.0006215918602084255,99.93782149115368,55.0,4.02535169073515,43
PA14_45470,PA14_45470,673,0.008094511333446386,0.008061926497364619,99.23916115538974,716.0,6.57507584059962,586
PA14_45500,PA14_45500,704,0.008569329037363632,0.00853282075667145,99.20411508676729,758.0,6.6320017773956295,606
PA14_45520,PA14_45520,56,0.0006330902718896614,0.0006328899547848953,99.93669097281104,56.0,4.04305126783455,50
PA14_45540,PA14_45540,338,0.003945509015883783,0.003937745908094701,99.61788480018087,349.0,5.857933154483459,280
PA14_45560,PA14_45560,168,0.001967101916228591,0.0019651697047438498,99.81007291843311,174.0,5.1647859739235145,154
PA14_45580,PA14_45580,180,0.0022610366853202195,0.002258484388374701,99.79650669832118,200.0,5.303304908059076,165
PA14_45590,PA14_45590,12,0.00014696738454581426,0.00014695658589777388,99.98643377988809,13.0,2.639057329615259,11
PA14_45610,PA14_45610,195,0.0023062574190266237,0.0023036020891843215,99.77954892318128,204.0,5.3230099791384085,175
PA14_45630,PA14_45630,117,0.0013566220111921317,0.0013557026309585457,99.86772935390876,120.0,4.795790545596741,95
PA14_45640,PA14_45640,450,0.005426488044768527,0.005411817706863564,99.49126674580296,480.0,6.175867270105761,364
PA14_45660,PA14_45660,199,0.0022610366853202195,0.002258484388374701,99.77502684981063,200.0,5.303304908059076,186
PA14_45700,PA14_45700,69,0.0007800576564354757,0.0007797535695883674,99.92199423435645,69.0,4.248495242049359,61
PA14_45720,PA14_45720,19,0.00021479848510542083,0.00021477541921377231,99.97852015148946,19.0,2.995732273553991,18
PA14_45740,PA14_45740,17,0.00019218811825221863,0.00019216965248171653,99.98078118817479,17.0,2.8903717578961645,11
PA14_45770,PA14_45770,115,0.0013679271946187327,0.0013669924345725319,99.86999039059408,121.0,4.804021044733257,100
PA14_45840,PA14_45840,306,0.0036515742467921543,0.0036449234352564533,99.65406138714602,323.0,5.780743515792329,268
PA14_45890,PA14_45890,11,0.00012435701769261207,0.00012434928599967425,99.98756429823074,11.0,2.4849066497880004,5
PA14_45930,PA14_45930,3,4.5220733706404386e-05,4.521971127984905e-05,99.99660844497203,4.0,1.6094379124341003,3
PA14_45940,PA14_45940,546,0.006828330789667062,0.006805123324582195,99.38273698490758,604.0,6.405228458030842,474
PA14_45950,PA14_45950,20,0.00023740885195862302,0.00023738067493669026,99.9773896331468,21.0,3.091042453358316,13
PA14_45960,PA14_45960,6,6.783110055960658e-05,6.782880013453133e-05,99.99321688994404,6.0,1.9459101490553132,6
PA14_45970,PA14_45970,134,0.0015827256797241536,0.0015814744894555248,99.84851054208355,140.0,4.948759890378168,116
PA14_46100,PA14_46100,4,4.5220733706404386e-05,4.521971127984905e-05,99.99547792662936,4.0,1.6094379124341003,4
PA14_46150,PA14_46150,94,0.0010739924255271042,0.0010734161082653986,99.89373127578996,95.0,4.564348191467836,86
PA14_46160,PA14_46160,725,0.00938330224407891,0.009339552528510875,99.18037420157142,830.0,6.7226297948554485,613
PA14_46220,PA14_46220,9,0.00010174665083940987,0.00010174147500001126,99.98982533491606,9.0,2.302585092994046,7
PA14_46240,PA14_46240,50,0.0006443954553162625,0.0006441879217158663,99.94347408286698,57.0,4.060443010546419,42
PA14_46280,PA14_46280,6,7.913628398620767e-05,7.913315287567465e-05,99.99321688994404,7.0,2.0794415416798357,3
PA14_46290,PA14_46290,56,0.0006557006387428636,0.0006554857610042226,99.93669097281104,58.0,4.07753744390572,47
PA14_46450,PA14_46450,761,0.009055451924707478,0.009014697170301463,99.13967554123566,801.0,6.687108607866515,647
PA14_46460,PA14_46460,199,0.002362783336159629,0.0023599963527747765,99.77502684981063,209.0,5.3471075307174685,171
PA14_46510,PA14_46510,30,0.0003391555027980329,0.0003390980025711387,99.9660844497202,30.0,3.4339872044851463,21
PA14_46620,PA14_46620,195,0.0022045107681872137,0.0022020843996397484,99.77954892318128,195.0,5.278114659230518,168
PA14_46680,PA14_46680,12,0.00013566220111921315,0.00013565299983497514,99.98643377988809,12.0,2.5649493574615367,7
PA14_46900,PA14_46900,179,0.002102764117347804,0.002100556403207544,99.79763721666384,186.0,5.231108616854587,153
PA14_46910,PA14_46910,97,0.0011079079758069075,0.0011072946986934202,99.89033972076197,98.0,4.59511985013459,85
PA14_46950,PA14_46950,11,0.00012435701769261207,0.00012434928599967425,99.98756429823074,11.0,2.4849066497880004,9
PA14_46980,PA14_46980,349,0.0040585608501497936,0.004050347108542469,99.60544909841163,359.0,5.886104031450156,293
PA14_47090,PA14_47090,186,0.0022497315018936183,0.002247204645101538,99.78972358826522,199.0,5.298317366548036,167
PA14_47120,PA14_47120,4,4.5220733706404386e-05,4.521971127984905e-05,99.99547792662936,4.0,1.6094379124341003,3
PA14_47180,PA14_47180,365,0.004239443784975411,0.00423048266103245,99.58736080492906,375.0,5.929589143389895,308
PA14_47260,PA14_47260,93,0.001051382058673902,0.0010508297436527545,99.89486179413261,93.0,4.543294782270004,83
PA14_47350,PA14_47350,320,0.003640269063365553,0.0036336593199117933,99.63823413034876,322.0,5.777652323222656,280
PA14_47360,PA14_47360,15,0.00019218811825221863,0.00019216965248171653,99.9830422248601,17.0,2.8903717578961645,13
PA14_47430,PA14_47430,426,0.00495167034085128,0.004939451141632491,99.5183991860268,438.0,6.0844994130751715,363
PA14_47440,PA14_47440,94,0.0012209598100729184,0.0012202150448013475,99.89373127578996,108.0,4.6913478822291435,80
PA14_47460,PA14_47460,383,0.004476852636934034,0.004466861340776273,99.56701147476117,396.0,5.983936280687191,336
PA14_47540,PA14_47540,120,0.001401842744898536,0.0014008610806766414,99.86433779888078,124.0,4.8283137373023015,99
PA14_47610,PA14_47610,247,0.0028715165903566786,0.0028674016621000466,99.72076196936295,254.0,5.541263545158426,213
PA14_47760,PA14_47760,268,0.0031089254423153014,0.0031041027266692552,99.69702108416709,275.0,5.62040086571715,232
PA14_47880,PA14_47880,434,0.005076027358543892,0.005063187762768223,99.50935503928551,449.0,6.1092475827643655,394
PA14_47900,PA14_47900,169,0.0019444915493753885,0.0019426034728522931,99.80894240009044,172.0,5.153291594497779,158
PA14_47940,PA14_47940,23,0.0002600192188118252,0.00025998541967357287,99.97399807811883,23.0,3.1780538303479458,19
PA14_48030,PA14_48030,4,4.5220733706404386e-05,4.521971127984905e-05,99.99547792662936,4.0,1.6094379124341003,4
PA14_48040,PA14_48040,5,5.6525917133005484e-05,5.652431960355255e-05,99.9943474082867,5.0,1.791759469228055,3
PA14_48060,PA14_48060,187,0.0021592900344808096,0.0021569621182495457,99.78859306992256,191.0,5.2574953720277815,176
PA14_48150,PA14_48150,109,0.0013227064609123284,0.0013218324553384473,99.87677350065005,117.0,4.770684624465665,90
PA14_48160,PA14_48160,143,0.0016957775139901645,0.0016943413067310978,99.83833587699961,150.0,5.017279836814924,124
PA14_48340,PA14_48340,10,0.00011305183426601097,0.00011304544438898252,99.9886948165734,10.0,2.3978952727983707,8
PA14_48420,PA14_48420,21,0.00028262958566502744,0.00028258965344752106,99.97625911480414,25.0,3.258096538021482,20
PA14_48540,PA14_48540,6,6.783110055960658e-05,6.782880013453133e-05,99.99321688994404,6.0,1.9459101490553132,4
PA14_48800,PA14_48800,10,0.00011305183426601097,0.00011304544438898252,99.9886948165734,10.0,2.3978952727983707,7
PA14_48830,PA14_48830,626,0.007698829913515347,0.007669345157882522,99.29229551749476,681.0,6.525029657843462,524
PA14_48870,PA14_48870,190,0.0021592900344808096,0.0021569621182495457,99.78520151489458,191.0,5.2574953720277815,163
PA14_48890,PA14_48890,6,6.783110055960658e-05,6.782880013453133e-05,99.99321688994404,6.0,1.9459101490553132,4
PA14_49130,PA14_49130,151,0.0018201345316827765,0.0018184800940545666,99.82929173025832,161.0,5.087596335232384,127
PA14_49160,PA14_49160,217,0.002690633655531061,0.0026870203806783803,99.75467751964275,238.0,5.476463551931511,176
PA14_49200,PA14_49200,235,0.002826295856650274,0.0028223093920348007,99.73432818947488,250.0,5.5254529391317835,194
PA14_49250,PA14_49250,72,0.0008252783901418801,0.0008249380351767882,99.91860267932847,73.0,4.304065093204169,63
PA14_49380,PA14_49380,11800,0.1410434684302753,0.13194316693803904,86.65988355661071,12476.0,9.431642228411022,8549
PA14_49440,PA14_49440,130,0.001503589395737946,0.001502460137021692,99.85303261545418,133.0,4.897839799950911,113
PA14_49460,PA14_49460,1429,0.019953648747950935,0.01975718385967272,98.3844892883387,1765.0,7.476472381163905,1175
PA14_49470,PA14_49470,333,0.003866372731897575,0.0038589175230785717,99.62353739189417,342.0,5.83773044716594,301
PA14_49480,PA14_49480,124,0.001526199762591148,0.0015250363033638443,99.85981572551015,135.0,4.912654885736052,106
PA14_49500,PA14_49500,221,0.0027923803063704708,0.002788488855074185,99.75015544627212,247.0,5.5134287461649825,189
PA14_49540,PA14_49540,8,9.044146741280877e-05,9.043737782987161e-05,99.99095585325873,8.0,2.1972245773362196,7
PA14_49650,PA14_49650,109,0.0012661805437793228,0.001265379613205118,99.87677350065005,112.0,4.727387818712341,94
PA14_49740,PA14_49740,349,0.004035950483296591,0.0040278278827525,99.60544909841163,357.0,5.8805329864007,297
PA14_49790,PA14_49790,221,0.002566276637838449,0.002562989372767438,99.75015544627212,227.0,5.429345628954441,200
PA14_49870,PA14_49870,40,0.0005652591713300549,0.0005650994725426374,99.9547792662936,50.0,3.9318256327243257,36
PA14_49900,PA14_49900,507,0.005856085014979368,0.0058390047988198706,99.42682720027133,518.0,6.251903883165888,440
PA14_49940,PA14_49940,20,0.00023740885195862302,0.00023738067493669026,99.9773896331468,21.0,3.091042453358316,18
PA14_49990,PA14_49990,1088,0.012718331354926234,0.01263813265857687,98.7699960431858,1125.0,7.026426808699636,924
PA14_50000,PA14_50000,71,0.0008026680232886778,0.000802346057587069,99.91973319767114,71.0,4.276666119016055,61
PA14_50010,PA14_50010,8,9.044146741280877e-05,9.043737782987161e-05,99.99095585325873,8.0,2.1972245773362196,8
PA14_50040,PA14_50040,260,0.0030976202588887006,0.0030928325177758146,99.70606523090837,274.0,5.616771097666572,222
PA14_50060,PA14_50060,287,0.0033124187439941212,0.003306944769758735,99.67554123565655,293.0,5.683579767338681,238
PA14_50080,PA14_50080,253,0.0029393476909162853,0.0029350362549655806,99.71397885930699,260.0,5.564520407322694,216
PA14_50100,PA14_50100,48,0.0005991747216098581,0.0005989952881074515,99.94573511955231,53.0,3.9889840465642745,41
PA14_50110,PA14_50110,120,0.0014696738454581426,0.001468594931823533,99.86433779888078,130.0,4.875197323201151,100
PA14_50130,PA14_50130,690,0.008625854954496637,0.008588864829745172,99.21994234356453,763.0,6.638567789166521,582
PA14_50200,PA14_50200,183,0.0021819004013340117,0.0021795235134471815,99.79311514329319,193.0,5.267858159063328,157
PA14_50220,PA14_50220,430,0.005030806624837488,0.005018194399281746,99.51387711265616,445.0,6.100318952020064,369
PA14_50250,PA14_50250,200,0.002317562602453225,0.0023148811963303196,99.77389633146798,205.0,5.327876168789581,172
PA14_50270,PA14_50270,368,0.0047481770391724605,0.004736940002827801,99.58396924990109,420.0,6.042632833682381,309
PA14_50280,PA14_50280,449,0.005279520660222712,0.0052656328502298545,99.49239726414561,467.0,6.148468295917647,377
PA14_50290,PA14_50290,2208,0.031473630659657456,0.030988489130330733,97.50381549940647,2784.0,7.932003152361385,1838
PA14_50300,PA14_50300,166,0.002012322649934995,0.0020103006408799524,99.81233395511843,178.0,5.187385805840755,137
PA14_50310,PA14_50310,157,0.0017862189814029732,0.001784625589427372,99.82250862020237,158.0,5.0689042022202315,142
PA14_50330,PA14_50330,86,0.0010174665083940986,0.001016949240185232,99.90277542253123,90.0,4.51085950651685,73
PA14_50360,PA14_50360,730,0.009134588208693686,0.009093120195341796,99.17472160985812,808.0,6.695798917058491,643
PA14_50380,PA14_50380,99,0.0011983494432197162,0.0011976319956370897,99.88807868407665,106.0,4.672828834461906,77
PA14_50420,PA14_50420,26,0.0003278503193714318,0.0003277965881990097,99.97060652309084,29.0,3.4011973816621555,23
PA14_50430,PA14_50430,610,0.007563167712396133,0.00753471035458255,99.31038381097733,669.0,6.507277712385012,501
PA14_50450,PA14_50450,30,0.0003391555027980329,0.0003390980025711387,99.9660844497202,30.0,3.4339872044851463,22
PA14_50460,PA14_50460,581,0.007178791475891696,0.007153146611975263,99.34316884291448,635.0,6.455198563340122,463
PA14_50470,PA14_50470,147,0.0016844723305635633,0.0016830551982376168,99.83381380362897,149.0,5.0106352940962555,128
PA14_50480,PA14_50480,222,0.0025549714544118476,0.002551713063728793,99.74902492792945,226.0,5.424950017481403,202
PA14_50500,PA14_50500,3,3.391555027980329e-05,3.3914975160531515e-05,99.99660844497203,3.0,1.3862943611198906,3
PA14_50570,PA14_50570,67,0.0008252783901418801,0.0008249380351767882,99.92425527104177,73.0,4.304065093204169,62
PA14_50590,PA14_50590,53,0.0006443954553162625,0.0006441879217158663,99.94008252783901,57.0,4.060443010546419,44
PA14_50670,PA14_50670,97,0.001175739076366514,0.001175048436467205,99.89033972076197,104.0,4.653960350157523,77
PA14_50710,PA14_50710,774,0.009055451924707478,0.009014697170301463,99.12497880278107,801.0,6.687108607866515,656
PA14_50730,PA14_50730,7,7.913628398620767e-05,7.913315287567465e-05,99.99208637160137,7.0,2.0794415416798357,5
PA14_50770,PA14_50770,29,0.0003278503193714318,0.0003277965881990097,99.96721496806286,29.0,3.4011973816621555,21
PA14_50800,PA14_50800,336,0.003945509015883783,0.003937745908094701,99.6201458368662,349.0,5.857933154483459,283
PA14_50810,PA14_50810,126,0.001526199762591148,0.0015250363033638443,99.85755468882482,135.0,4.912654885736052,113
PA14_50900,PA14_50900,614,0.0071561811090384946,0.007130697151322613,99.30586173760669,633.0,6.452048954437226,510
PA14_50930,PA14_50930,472,0.005494319145328133,0.00547928043373257,99.46639534226442,486.0,6.18826412308259,407
PA14_50980,PA14_50980,133,0.0016957775139901645,0.0016943413067310978,99.84964106042621,150.0,5.017279836814924,114
PA14_51010,PA14_51010,233,0.00267932847210446,0.002675745470172863,99.7365892261602,237.0,5.472270673671475,210
PA14_51020,PA14_51020,287,0.00340286021140693,0.0033970835835929773,99.67554123565655,301.0,5.71042701737487,249
PA14_51220,PA14_51220,246,0.002950652874342886,0.0029463082423861614,99.72189248770562,261.0,5.568344503761097,218
PA14_51240,PA14_51240,200,0.0024871403538522414,0.0024840525391083804,99.77389633146798,220.0,5.3981627015177525,163
PA14_51250,PA14_51250,90,0.0010626872421005031,0.00106212298972706,99.8982533491606,94.0,4.553876891600541,79
PA14_51260,PA14_51260,397,0.004725566672319258,0.00471443623344548,99.55118421796394,418.0,6.037870919922137,344
PA14_51270,PA14_51270,414,0.004985585891131084,0.004973199011301422,99.53196540613871,441.0,6.091309882077698,344
PA14_51330,PA14_51330,108,0.001401842744898536,0.0014008610806766414,99.87790401899271,124.0,4.8283137373023015,94
PA14_51340,PA14_51340,14,0.00016957775139901646,0.00016956337471741895,99.98417274320276,15.0,2.772588722239781,13
PA14_51360,PA14_51360,537,0.006602227121135041,0.006580527876187807,99.39291164999152,584.0,6.371611847231857,460
PA14_51380,PA14_51380,1899,0.027132440223842633,0.026770880980443054,97.85314566728846,2400.0,7.783640596221253,1589
PA14_51390,PA14_51390,554,0.006613532304561642,0.006591758846712243,99.37369283816629,585.0,6.373319789577012,478
PA14_51410,PA14_51410,468,0.005912610932112374,0.005895200043593047,99.47091741563507,523.0,6.261491684321042,403
PA14_51420,PA14_51420,901,0.011056469391215873,0.010995793464868545,98.98140297326324,978.0,6.88653164253051,757
PA14_51430,PA14_51430,2413,0.035340003391555026,0.03472987846347524,97.27205923916115,3126.0,8.047829357457841,2004
PA14_51490,PA14_51490,39,0.00048612288734384713,0.0004860047678918764,99.95590978463625,43.0,3.784189633918261,34
PA14_51530,PA14_51530,22,0.0002939347690916285,0.0002938915787306133,99.97512859646149,26.0,3.295836866004329,19
PA14_51550,PA14_51550,274,0.003154146176021706,0.0031491822921098788,99.69023797411113,279.0,5.634789603169249,238
PA14_51590,PA14_51590,22,0.0002600192188118252,0.00025998541967357287,99.97512859646149,23.0,3.1780538303479458,15
PA14_51640,PA14_51640,63,0.000813973206715279,0.0008136421101816101,99.92877734441241,72.0,4.290459441148391,52
